storm_id,storm_name,year,fulldate,time,lat_center,lon_center,max_sus_wind_speed
2002200N21150,FUNG-WONG,2002,20020723,1500,22.3343,130.237,65
2002200N21150,FUNG-WONG,2002,20020723,1800,22.1,130.125,65
2002200N21150,FUNG-WONG,2002,20020723,2100,21.873,130.079,62
2002200N21150,FUNG-WONG,2002,20020724,0000,21.65,130.15,60
2002200N21150,FUNG-WONG,2002,20020724,0300,21.4336,130.306,60
2002200N21150,FUNG-WONG,2002,20020724,0600,21.225,130.6,60
2002200N21150,FUNG-WONG,2002,20020724,0900,21.01,131.024,57
2002200N21150,FUNG-WONG,2002,20020724,1200,20.825,131.55,55
2002200N21150,FUNG-WONG,2002,20020724,1500,20.6731,132.096,55
2002200N21150,FUNG-WONG,2002,20020724,1800,20.6,132.675,55
2002200N21150,FUNG-WONG,2002,20020724,2100,20.5669,133.272,55
2002200N21150,FUNG-WONG,2002,20020725,0000,20.725,133.85,55
2002200N21150,FUNG-WONG,2002,20020725,0300,21.1507,134.4,55
2002200N21150,FUNG-WONG,2002,20020725,0600,21.775,134.85,55
2002200N21150,FUNG-WONG,2002,20020725,0900,22.4736,135.201,52
2002200N21150,FUNG-WONG,2002,20020725,1200,23.225,135.35,50
2002200N21150,FUNG-WONG,2002,20020725,1500,23.9511,135.273,50
2002200N21150,FUNG-WONG,2002,20020725,1800,24.625,135,50
2002200N21150,FUNG-WONG,2002,20020725,2100,25.1829,134.598,52
2002200N21150,FUNG-WONG,2002,20020726,0000,25.725,134.2,55
2002200N21150,FUNG-WONG,2002,20020726,0300,26.3673,134.02,52
2002200N21150,FUNG-WONG,2002,20020726,0600,27.025,133.875,50
2002200N21150,FUNG-WONG,2002,20020726,0900,27.6009,133.655,47
2002200N21150,FUNG-WONG,2002,20020726,1200,28.225,133.3,45
2002200N21150,FUNG-WONG,2002,20020726,1500,29.0352,132.734,40
2002200N21150,FUNG-WONG,2002,20020726,1800,29.825,131.975,35
2002200N21150,FUNG-WONG,2002,20020726,2100,30.2046,131.232,32
2002200N21150,FUNG-WONG,2002,20020727,0000,30.55,130.586,30
2002200N21150,FUNG-WONG,2002,20020727,0300,30.8662,130.204,27
2002200N21150,FUNG-WONG,2002,20020727,0600,31.1333,129.889,25
